Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-03 00:00:00-05:00,12.770000457763672,13.020000457763672,12.4399995803833,12.59000015258789,21400,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,12.520000457763672,12.890000343322754,12.199999809265137,12.609999656677246,69300,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,12.4399995803833,12.880000114440918,12.270000457763672,12.28499984741211,28400,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,12.050000190734863,12.25,12.0,12.109999656677246,34300,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,11.850000381469727,11.970000267028809,11.579999923706055,11.739999771118164,71900,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,11.199999809265137,11.850000381469727,11.199999809265137,11.630000114440918,43400,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,11.819999694824219,12.005000114440918,11.4399995803833,11.699999809265137,45000,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,12.050000190734863,12.100000381469727,11.9399995803833,12.100000381469727,14000,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,12.319999694824219,12.319999694824219,11.569999694824219,11.640000343322754,24600,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,11.600000381469727,11.880000114440918,11.600000381469727,11.75,16700,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,11.579999923706055,11.579999923706055,11.020000457763672,11.199999809265137,23600,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,11.0600004196167,11.510000228881836,11.010000228881836,11.119999885559082,31500,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,11.199999809265137,11.600000381469727,11.109999656677246,11.359999656677246,11000,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,10.25,10.600000381469727,9.829999923706055,9.949999809265137,88500,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,9.119999885559082,10.109999656677246,8.649999618530273,9.920000076293945,124600,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,9.800000190734863,10.170000076293945,9.600000381469727,9.970000267028809,29900,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,10.020000457763672,10.350000381469727,9.850000381469727,9.899999618530273,44400,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,9.930000305175781,9.930000305175781,9.399999618530273,9.399999618530273,28200,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,9.520000457763672,10.130000114440918,9.520000457763672,10.0,33000,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,9.994999885559082,10.180000305175781,9.899999618530273,10.119999885559082,17000,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,10.130000114440918,10.720000267028809,10.020000457763672,10.5,72500,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,10.479999542236328,10.479999542236328,9.880000114440918,10.09000015258789,38100,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,10.0600004196167,10.0600004196167,9.6899995803833,9.800000190734863,22800,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,10.265000343322754,11.109999656677246,10.0600004196167,10.979999542236328,40500,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,11.579999923706055,12.0600004196167,11.329999923706055,12.029999732971191,44400,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,12.0,12.140000343322754,11.630000114440918,12.140000343322754,11400,0.0,0.0,0.0
2022-02-09 00:00:00-05:00,12.3100004196167,12.319999694824219,11.789999961853027,12.170000076293945,26800,0.0,0.0,0.0
2022-02-10 00:00:00-05:00,12.0,12.779999732971191,11.930000305175781,12.140000343322754,25200,0.0,0.0,0.0
2022-02-11 00:00:00-05:00,12.069999694824219,12.380000114440918,11.550000190734863,11.720000267028809,19400,0.0,0.0,0.0
2022-02-14 00:00:00-05:00,11.380000114440918,11.859999656677246,11.380000114440918,11.5,13900,0.0,0.0,0.0
2022-02-15 00:00:00-05:00,12.050000190734863,12.34000015258789,11.960000038146973,12.109999656677246,7900,0.0,0.0,0.0
