Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,34.659062384763224,34.69548263691892,33.83962781221746,34.64085388183594,14899334,0.0,0.0
2022-01-04 00:00:00-05:00,34.355574055274765,34.98077278657433,34.355574055274765,34.60443878173828,12404756,0.0,0.0
2022-01-05 00:00:00-05:00,34.59837437192471,35.096107159975,34.519466505008864,34.58016586303711,13295867,0.0,0.0
2022-01-06 00:00:00-05:00,34.52553542180305,34.671213224771265,34.34343735651727,34.434486389160156,7993924,0.0,0.0
2022-01-07 00:00:00-05:00,34.43448869830509,34.71370315342553,34.13706573395583,34.379859924316406,11806803,0.0,0.0
2022-01-10 00:00:00-05:00,34.44661763606281,34.61657448285123,34.14312094801128,34.489105224609375,12321757,0.0,0.0
2022-01-11 00:00:00-05:00,34.45877464950284,34.501265507894786,33.4511741765007,33.760738372802734,13442797,0.0,0.0
2022-01-12 00:00:00-05:00,33.681823681643294,34.021737494871076,33.53614586935964,33.98531723022461,12623328,0.0,0.0
2022-01-13 00:00:00-05:00,34.24632693650904,34.55589110424729,34.12492820522265,34.288814544677734,14125430,0.0,0.0
2022-01-14 00:00:00-05:00,34.29488162494982,34.37378949369914,34.00352599816528,34.13706588745117,10372417,0.0,0.0
2022-01-18 00:00:00-05:00,33.65147405355562,34.13099509464138,33.58470410931881,34.01566696166992,14399521,0.0,0.0
2022-01-19 00:00:00-05:00,34.0278118172356,34.525541421425686,33.991391548589164,34.288814544677734,12501354,0.0,0.0
2022-01-20 00:00:00-05:00,34.476981307531425,35.16287955628071,34.31916231638698,34.586238861083984,11848442,0.0,0.0
2022-01-21 00:00:00-05:00,34.75012640244857,34.87152513120542,34.288813830214536,34.458770751953125,13227029,0.0,0.0
2022-01-24 00:00:00-05:00,34.634797158941296,34.71370503160511,33.17195485984952,34.052085876464844,14614728,0.0,0.0
2022-01-25 00:00:00-05:00,33.76680640224191,34.03995030585352,33.487588666402374,33.66361618041992,11167351,0.0,0.0
2022-01-26 00:00:00-05:00,33.77287481899216,34.29488349528913,33.56042704937068,33.80929183959961,11772454,0.0,0.0
2022-01-27 00:00:00-05:00,34.05207404692943,34.68941388494129,33.754651169811495,34.07028579711914,15545937,0.0,0.0
2022-01-28 00:00:00-05:00,33.942828007256296,34.82296226199781,33.71217497691301,34.798683166503906,11840871,0.0,0.0
2022-01-31 00:00:00-05:00,34.446617495998034,35.20535272043956,34.3919887416311,35.17500305175781,13534347,0.0,0.0
2022-02-01 00:00:00-05:00,34.99898265877901,35.33282583509223,34.55588195176706,35.1021728515625,10562948,0.0,0.0
2022-02-02 00:00:00-05:00,34.942000167911374,36.669526113226894,34.720738736251214,36.47379684448242,29696500,0.0,1.402
2022-02-03 00:00:00-05:00,35.90363228292391,37.4609613883501,35.90363228292391,37.26523208618164,25588400,0.0,0.0
2022-02-04 00:00:00-05:00,36.3121068894449,37.35883797189089,36.26955761083127,37.035457611083984,17454600,0.0,0.0
2022-02-07 00:00:00-05:00,36.67803705020131,37.22267886162351,36.62697921365998,37.137577056884766,14388000,0.0,0.0
2022-02-08 00:00:00-05:00,37.34182182480232,37.460961116884775,36.55890137549975,36.609962463378906,14755400,0.0,0.0
2022-02-09 00:00:00-05:00,36.72909326343232,37.00992431238418,36.20147512921239,36.252532958984375,10408500,0.0,0.0
2022-02-10 00:00:00-05:00,35.920650106770175,36.51634977569696,35.70790045688933,35.77598190307617,11356500,0.0,0.0
2022-02-11 00:00:00-05:00,35.84406159049777,36.37168308143616,35.73343410530613,35.85257339477539,11253700,0.0,0.0
2022-02-14 00:00:00-05:00,35.971709532092746,36.039787728837226,35.12921952905441,35.912139892578125,13118500,0.0,0.0
2022-02-15 00:00:00-05:00,36.02276485937617,36.17594158915517,35.2568649789743,35.52067565917969,10471900,0.0,0.0
2022-02-16 00:00:00-05:00,35.707898823141775,35.988729906360575,35.36750134668788,35.741939544677734,9731500,0.0,0.0
2022-02-17 00:00:00-05:00,35.61428479756114,35.75044442339303,35.25686699711553,35.5291862487793,7960000,0.0,0.0
2022-02-18 00:00:00-05:00,35.733430615708535,35.733430615708535,35.27389061865941,35.42707061767578,8963800,0.0,0.0
2022-02-22 00:00:00-05:00,35.51217381653336,35.707903119462124,35.19730522019598,35.444095611572266,11475100,0.0,0.0
2022-02-23 00:00:00-05:00,35.50366261549607,35.64833081920866,34.72925401968232,34.865413665771484,8161900,0.0,0.0
2022-02-24 00:00:00-05:00,35.04389132911391,35.524415991122794,34.417495037907926,35.43860626220703,11997700,0.338,0.0
2022-02-25 00:00:00-05:00,35.47292753330062,36.622751629379785,35.43002430866534,36.55410385131836,7981400,0.0,0.0
2022-02-28 00:00:00-05:00,36.16797512074554,36.76862687144778,35.95345570312144,36.5197868347168,13253600,0.0,0.0
2022-03-01 00:00:00-05:00,36.03926437315707,36.59701620254053,35.92771335261903,36.23662185668945,8039100,0.0,0.0
2022-03-02 00:00:00-05:00,36.33101135850743,36.92308381608834,36.15939515718772,36.691402435302734,7133700,0.0,0.0
2022-03-03 00:00:00-05:00,36.72572106207452,37.16334247633015,36.69997978122642,37.008888244628906,7236200,0.0,0.0
2022-03-04 00:00:00-05:00,36.79437856949813,37.99568557739258,36.50263197396672,37.99568557739258,9041500,0.0,0.0
2022-03-07 00:00:00-05:00,37.901289933117695,38.381814617109406,37.55806082167214,37.60954666137695,10065200,0.0,0.0
2022-03-08 00:00:00-05:00,37.89271681845381,38.00426785281089,36.98315314082526,37.317806243896484,8624200,0.0,0.0
2022-03-09 00:00:00-05:00,37.53232245189699,37.686773436387355,37.12044224889979,37.369285583496094,8573000,0.0,0.0
2022-03-10 00:00:00-05:00,37.16334562859186,37.592384470085754,37.01747072036451,37.41218566894531,9859100,0.0,0.0
2022-03-11 00:00:00-05:00,37.96135511479266,38.09864740221317,37.40360335591204,37.43792724609375,6407400,0.0,0.0
2022-03-14 00:00:00-04:00,37.49799174132998,37.858382761822625,37.343537511602776,37.395023345947266,6793400,0.0,0.0
2022-03-15 00:00:00-04:00,37.66103146088729,37.77258248354216,37.129024178951994,37.54948043823242,6385000,0.0,0.0
2022-03-16 00:00:00-04:00,37.44651091180109,37.832646537727065,36.64849837598965,37.27489471435547,8718600,0.0,0.0
2022-03-17 00:00:00-04:00,37.30063973048948,37.540900445884986,37.16334742550537,37.283477783203125,7454400,0.0,0.0
2022-03-18 00:00:00-04:00,37.16334802530722,37.352122901890404,36.77721238839898,37.11186218261719,13086000,0.0,0.0
2022-03-21 00:00:00-04:00,37.14618480218675,37.506575868721164,37.07753701429066,37.46367263793945,8522100,0.0,0.0
2022-03-22 00:00:00-04:00,37.59238147860511,37.746835711116475,37.19766328812812,37.43792724609375,5690300,0.0,0.0
2022-03-23 00:00:00-04:00,37.429349494662674,37.76399928410103,36.94024545266712,37.49799728393555,7221300,0.0,0.0
2022-03-24 00:00:00-04:00,37.618128216916766,38.2445245737269,37.56664237417506,38.15871810913086,4872800,0.0,0.0
2022-03-25 00:00:00-04:00,38.15871484398057,39.08543702088623,38.11580834204715,39.05111312866211,5698500,0.0,0.0
2022-03-28 00:00:00-04:00,39.11118219842716,39.49731453551376,38.888080168730404,39.48873519897461,9274700,0.0,0.0
2022-03-29 00:00:00-04:00,39.480148882679366,40.34680909056598,39.480148882679366,40.321067810058594,8463700,0.0,0.0
2022-03-30 00:00:00-04:00,40.28674735593352,40.544170002877784,40.14945505934281,40.527008056640625,6125800,0.0,0.0
2022-03-31 00:00:00-04:00,40.67287799545185,41.21346450601871,40.59565088346999,40.870235443115234,8196400,0.0,0.0
2022-04-01 00:00:00-04:00,40.8444835676762,41.04184425326303,40.57848166444324,40.89596939086914,10273500,0.0,0.0
2022-04-04 00:00:00-04:00,40.97321065597885,41.007534549975375,40.18378073389904,40.62139892578125,6212500,0.0,0.0
2022-04-05 00:00:00-04:00,40.61281898931864,41.342183722789386,40.61281898931864,41.01611328125,8562500,0.0,0.0
2022-04-06 00:00:00-04:00,41.23921821924434,42.76659558070666,41.110505246248515,42.65504455566406,12439400,0.0,0.0
2022-04-07 00:00:00-04:00,42.47484263611289,43.01543245891648,42.27748517423681,42.921043395996094,13463900,0.0,0.0
2022-04-08 00:00:00-04:00,42.998272319039074,43.152726560611356,42.26032500337296,43.01543426513672,6020600,0.0,0.0
2022-04-11 00:00:00-04:00,42.84381924341473,43.02401477238404,41.33360067878825,41.39366912841797,7488300,0.0,0.0
2022-04-12 00:00:00-04:00,41.333601189335795,41.76264003883261,40.98178946368068,41.23063278198242,7535500,0.0,0.0
2022-04-13 00:00:00-04:00,41.239213178311275,41.80554429831426,41.16198605861512,41.73689651489258,7015500,0.0,0.0
2022-04-14 00:00:00-04:00,41.942838771270154,42.346133063255714,41.7368986836106,42.07154846191406,6493600,0.0,0.0
2022-04-18 00:00:00-04:00,42.071551669946025,42.37188085096242,41.89135612532033,42.243167877197266,5408000,0.0,0.0
2022-04-19 00:00:00-04:00,42.328981852516385,42.56065999118216,42.14020367832196,42.474853515625,4314200,0.0,0.0
2022-04-20 00:00:00-04:00,43.032597927823176,43.470216114197065,42.91246430034748,43.118404388427734,6193300,0.0,0.0
2022-04-21 00:00:00-04:00,42.92104300458967,43.513115384818676,42.64645842767421,42.680782318115234,5337300,0.0,0.0
2022-04-22 00:00:00-04:00,42.629302423986275,42.78375667919184,41.66825627083472,41.7454833984375,7508400,0.0,0.0
2022-04-25 00:00:00-04:00,41.7454812998395,42.0029039544722,40.75011130150147,41.84844970703125,6257100,0.0,0.0
2022-04-26 00:00:00-04:00,41.50521917386715,42.337555625246786,41.41941270958971,41.54812240600586,4844600,0.0,0.0
2022-04-27 00:00:00-04:00,41.616768407889545,41.917094293263,40.96463079680435,41.00753402709961,6906400,0.0,0.0
2022-04-28 00:00:00-04:00,41.05902495961039,41.6167768870066,40.81876420236024,41.47948455810547,6496100,0.0,0.0
2022-04-29 00:00:00-04:00,41.325021074153305,41.44515142602043,40.08080777938871,40.140872955322266,7185300,0.0,0.0
2022-05-02 00:00:00-04:00,40.21809460185523,40.587068217099365,39.53163320371713,40.029319763183594,6330100,0.0,0.0
2022-05-03 00:00:00-04:00,40.20094818593024,40.870251171785625,39.934946132639325,40.063655853271484,4514800,0.0,0.0
2022-05-04 00:00:00-04:00,40.5355973179619,41.14483177947176,40.15804098540373,41.11908721923828,8198300,0.0,0.0
2022-05-05 00:00:00-04:00,40.8788187063138,40.91314259789395,39.857707481602716,40.24384307861328,7051500,0.0,0.0
2022-05-06 00:00:00-04:00,40.20952165278215,40.60423661023943,39.89203381946274,40.38113784790039,10963600,0.0,0.0
2022-05-09 00:00:00-04:00,40.38114394023306,40.49269170157854,39.71184100562437,40.09797668457031,6465900,0.0,0.0
2022-05-10 00:00:00-04:00,40.51842885043469,41.19630772579564,39.660351175657546,40.12371063232422,8876100,0.0,0.0
2022-05-11 00:00:00-04:00,40.08080941142405,41.496638955066565,39.98642033874032,40.86166000366211,9406200,0.0,0.0
2022-05-12 00:00:00-04:00,40.91178037834178,41.222897105407675,39.23521093401609,39.62410354614258,12044400,0.338,0.0
2022-05-13 00:00:00-04:00,39.89202015974179,40.419189932836225,39.62411329072636,40.384620666503906,5592700,0.0,0.0
2022-05-16 00:00:00-04:00,40.49697075110291,40.84265353811194,40.108074731099286,40.505611419677734,4707500,0.0,0.0
2022-05-17 00:00:00-04:00,40.61795767499582,41.10191750644846,40.07350327669993,41.084632873535156,5123400,0.0,0.0
2022-05-18 00:00:00-04:00,41.1624067804712,41.387100386038924,40.5747425238095,40.73030090332031,6946200,0.0,0.0
2022-05-19 00:00:00-04:00,40.66979892809424,41.06733547137254,40.116700736965655,40.92041778564453,5821500,0.0,0.0
2022-05-20 00:00:00-04:00,40.93770963970943,41.15376257702623,40.05621325985214,40.74758529663086,6175900,0.0,0.0
2022-05-23 00:00:00-04:00,41.30932103028371,41.611797121097574,40.9722789749334,41.38710021972656,4333200,0.0,0.0
2022-05-24 00:00:00-04:00,41.39574566975903,42.363661942364054,41.0327750070907,42.199462890625,6421600,0.0,0.0
2022-05-25 00:00:00-04:00,42.19945986506277,42.510573314993124,42.05254215839286,42.3636589050293,5183600,0.0,0.0
2022-05-26 00:00:00-04:00,42.389585837871955,42.77848178617845,42.35501657653222,42.484649658203125,5005300,0.0,0.0
2022-05-27 00:00:00-04:00,42.380946080107975,43.089599469244575,42.29452292490456,43.080955505371094,5224800,0.0,0.0
2022-05-31 00:00:00-04:00,42.75256070819439,42.93404440308108,42.22539095920363,42.47601318359375,12224700,0.0,0.0
2022-06-01 00:00:00-04:00,42.77848116726793,42.77848116726793,42.078468470443866,42.51057434082031,4850800,0.0,0.0
2022-06-02 00:00:00-04:00,42.761192272296675,42.7698362349976,41.55129793392846,42.337730407714844,5221800,0.0,0.0
2022-06-03 00:00:00-04:00,42.12168488829059,42.519221527966565,42.061187028881584,42.113040924072266,4445100,0.0,0.0
2022-06-06 00:00:00-04:00,42.43280106325993,42.467370328915095,41.86242136677622,41.95748519897461,4454900,0.0,0.0
2022-06-07 00:00:00-04:00,41.99205455130594,42.45872974849405,41.74143231984863,42.389591217041016,4058900,0.0,0.0
2022-06-08 00:00:00-04:00,42.28588067958523,42.54514354210696,41.53401738926038,41.62907791137695,5527100,0.0,0.0
2022-06-09 00:00:00-04:00,41.41302490732621,41.611796508190594,40.21177111884039,40.324119567871094,5264400,0.0,0.0
2022-06-10 00:00:00-04:00,39.857438682866906,40.11670150751934,39.49447138769464,39.76237487792969,6626500,0.0,0.0
2022-06-13 00:00:00-04:00,39.11421669109457,39.269775047307746,37.610490309974864,37.74876403808594,8093700,0.0,0.0
2022-06-14 00:00:00-04:00,37.86112183501894,37.947541700194364,36.0635596283527,36.56480407714844,9114100,0.0,0.0
2022-06-15 00:00:00-04:00,36.86727339303945,37.195674783521426,35.99442096969996,36.52158737182617,7565600,0.0,0.0
2022-06-16 00:00:00-04:00,35.87341774801903,36.06354533208263,35.233903087140924,35.622798919677734,7851100,0.0,0.0
2022-06-17 00:00:00-04:00,35.769717719228446,35.959845326826446,34.715378508665935,35.354896545410156,14637800,0.0,0.0
2022-06-21 00:00:00-04:00,35.631452574953286,36.2018322383935,35.441324921571066,35.951210021972656,6421700,0.0,0.0
2022-06-22 00:00:00-04:00,35.6660205197119,36.443809142892285,35.52774676692163,36.028987884521484,5921700,0.0,0.0
2022-06-23 00:00:00-04:00,36.25368444830494,36.6598617388644,36.132695327852915,36.495662689208984,4917900,0.0,0.0
2022-06-24 00:00:00-04:00,36.56480077554248,37.4722224647752,36.391957764091906,37.41172790527344,7172500,0.0,0.0
2022-06-27 00:00:00-04:00,37.34259159417136,38.16359347466775,37.2388870998401,37.93025588989258,4465400,0.0,0.0
2022-06-28 00:00:00-04:00,37.999390973765415,38.37964294965943,37.67963025876872,37.92161178588867,5864300,0.0,0.0
2022-06-29 00:00:00-04:00,37.973466779923626,38.43150129347221,37.96482611213887,38.31915283203125,4833500,0.0,0.0
2022-06-30 00:00:00-04:00,38.15494676817441,39.45990494681369,37.92160922033045,39.166072845458984,10676400,0.0,0.0
2022-07-01 00:00:00-04:00,39.06237237596497,39.86608957988864,39.01051848333219,39.81423568725586,7685400,0.0,0.0
2022-07-05 00:00:00-04:00,39.61546977384728,39.66732366961707,36.94505513077232,37.69691848754883,8064900,0.0,0.0
2022-07-06 00:00:00-04:00,38.14630695489307,38.63890739946986,37.62778121219317,38.2500114440918,4615800,0.0,0.0
2022-07-07 00:00:00-04:00,38.72532873344907,39.00187622277937,38.3277888329189,38.36235809326172,4554200,0.0,0.0
2022-07-08 00:00:00-04:00,38.50927751403862,38.63026663391327,38.03395840495069,38.27593994140625,3449700,0.0,0.0
2022-07-11 00:00:00-04:00,38.23272784033941,38.49199069629965,37.80062198150364,38.39692687988281,3848100,0.0,0.0
2022-07-12 00:00:00-04:00,38.353712192321304,38.86359717432143,38.02531085729436,38.22407913208008,3997300,0.0,0.0
