Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-03 00:00:00-05:00,16.44517456831406,16.774676689061238,16.44517456831406,16.744722366333008,3070,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,16.7746778620668,16.92445177154954,16.7746778620668,16.80463218688965,1350,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,16.86454139062776,16.924451180866786,16.59494904857846,16.774677276611328,1350,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,16.654857047831143,16.684812513126722,16.624902725219727,16.624902725219727,790,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,16.83458706685035,16.83458706685035,16.50508379187782,16.774677276611328,1470,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,16.624900738251252,16.6548550572826,16.32535297720168,16.505081176757812,2000,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,16.32535367132144,16.714765548706055,16.32535367132144,16.714765548706055,1790,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,16.714766868446397,16.744722333800595,16.594948435082106,16.684812545776367,750,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,16.624901445107156,16.83458511529397,16.624901445107156,16.714765548706055,490,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,16.7147681804609,17.074225794137487,16.684813855439625,17.04427146911621,4770,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,17.31386379399072,17.31386379399072,16.92445185593093,16.98436164855957,8000,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,17.19404404822164,17.31386248171322,16.864540785080433,17.0742244720459,3970,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,16.864540136949724,17.014314030071272,16.56499235070662,16.594947814941406,1740,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,16.62490206631747,16.684811851850032,16.475128173828125,16.475128173828125,1560,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,16.205535313896824,16.205535313896824,15.396757178476308,15.846078872680664,4920,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,15.78616973345679,16.385265350341797,15.63639582923554,16.385265350341797,2900,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,16.4451738524039,16.744721637382593,16.4451738524039,16.475128173828125,1960,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,16.385263996694885,16.624901995114673,15.876032535875272,16.355308532714844,800,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,15.846076991486134,16.325352951332373,15.846076991486134,16.175579071044922,970,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,16.085715050192,16.385262812233996,16.085715050192,16.295398712158203,2120,0.0,0.0,0.0
2022-02-01 00:00:00-05:00,16.35530794265177,16.35530794265177,16.17557973599215,16.325353622436523,1540,0.0,0.0,0.0
2022-02-02 00:00:00-05:00,16.355308532714844,16.445173781970862,16.26544442614294,16.355308532714844,1710,0.0,0.0,0.0
2022-02-03 00:00:00-05:00,16.145627947415658,16.175582272327752,15.9958540374867,16.085718154907227,360,0.0,0.0,0.0
2022-02-04 00:00:00-05:00,15.935941091121801,16.175579071044922,15.935941091121801,16.175579071044922,890,0.0,0.0,0.0
2022-02-07 00:00:00-05:00,15.935942249734468,16.145625925918626,15.876032464726979,15.905986785888672,990,0.0,0.0,0.0
2022-02-08 00:00:00-05:00,16.115670534295056,16.47512810326679,16.055760749019083,16.355308532714844,1300,0.0,0.0,0.0
