Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-01-03 00:00:00-05:00,9.934129747573683,9.934129747573683,9.782614806856314,9.79578971862793,251500,0.0,0.0
2022-01-04 00:00:00-05:00,9.789199298719527,9.789199298719527,9.69697305655055,9.762848854064941,240000,0.0,0.0
2022-01-05 00:00:00-05:00,9.749676016136432,9.769438696762803,9.393944623640307,9.440057754516602,550500,0.0,0.0
2022-01-06 00:00:00-05:00,9.440059131377588,9.472997356055204,9.387358223191152,9.453234672546387,356400,0.0,0.0
2022-01-07 00:00:00-05:00,9.479587134535718,9.512524737945553,9.446648902881368,9.466411590576172,183700,0.0,0.0
2022-01-10 00:00:00-05:00,9.4598232864298,9.492761516231196,9.42029791326371,9.479586601257324,223200,0.0,0.0
2022-01-11 00:00:00-05:00,9.519112586975098,9.545463046862961,9.472999439232465,9.519112586975098,242100,0.0,0.0
2022-01-12 00:00:00-05:00,9.519112891347307,9.56522666880894,9.512525119103568,9.538875579833984,201000,0.0,0.0
2022-01-13 00:00:00-05:00,9.519111338758572,9.53887402402191,9.459822654724121,9.459822654724121,201400,0.0,0.0
2022-01-14 00:00:00-05:00,9.453234816927388,9.47958527142306,9.301719232393975,9.328069686889648,477200,0.0,0.0
2022-01-18 00:00:00-05:00,9.32806845002887,9.35441890103059,9.156790204395541,9.169965744018555,646600,0.0,0.0
2022-01-19 00:00:00-05:00,9.16996553149965,9.24242911301392,9.137027311449787,9.16337776184082,454200,0.0,0.0
2022-01-20 00:00:00-05:00,9.189727684560195,9.255604120877317,9.1370267868042,9.1370267868042,368100,0.0,0.0
2022-01-21 00:00:00-05:00,9.156790514947119,9.249017410703155,9.090914699330805,9.189728736877441,1087800,0.0,0.0
2022-01-24 00:00:00-05:00,9.117268509931657,9.137031199072485,8.85376326566086,9.025041580200195,620400,0.0,0.0
2022-01-25 00:00:00-05:00,8.939402065774454,8.992102986874139,8.873526228522111,8.91305160522461,599500,0.0,0.0
2022-01-26 00:00:00-05:00,8.985514218467877,9.005276903246315,8.939400449658958,8.972338676452637,288200,0.0,0.0
2022-01-27 00:00:00-05:00,9.011866149335416,9.018453293176812,8.965752372978496,8.998690605163574,245300,0.0,0.0
2022-01-28 00:00:00-05:00,8.972333286023298,9.031621932983398,8.919632406112997,9.031621932983398,235200,0.0,0.0
2022-01-31 00:00:00-05:00,9.031628837348654,9.031628837348654,8.945989684965259,8.998690605163574,283800,0.0,0.0
2022-02-01 00:00:00-05:00,8.99209595892865,9.05138460588875,8.99209595892865,9.031621932983398,232100,0.0,0.0
2022-02-02 00:00:00-05:00,9.031624893221535,9.097501328823332,9.031624893221535,9.084325790405273,308600,0.0,0.0
2022-02-03 00:00:00-05:00,9.044802048569663,9.044802048569663,8.992101138304076,9.005276679992676,225700,0.0,0.0
