Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-01-03 00:00:00-05:00,5.415354705278114,5.507785499407642,5.388169086088978,5.480599880218506,34000,0.0,0.0,0.0
2022-01-04 00:00:00-05:00,5.502347476393697,5.502347476393697,5.39904276063676,5.420791149139404,16800,0.0,0.0,0.0
2022-01-05 00:00:00-05:00,5.42622851334952,5.431665740763108,5.382731731085911,5.393606185913086,29100,0.0,0.0,0.0
2022-01-06 00:00:00-05:00,5.409917533992096,5.409917533992096,5.382731914520264,5.382731914520264,7800,0.0,0.0,0.0
2022-01-07 00:00:00-05:00,5.366419636749956,5.366419636749956,5.339234022918957,5.344671249389648,12900,0.0,0.0,0.0
2022-01-10 00:00:00-05:00,5.333798806493255,5.333798806493255,5.2087451553101305,5.246804714202881,24800,0.0,0.0,0.0
2022-01-11 00:00:00-05:00,5.257678519237176,5.2903008460998535,5.24680406460126,5.2903008460998535,19400,0.0,0.0,0.0
2022-01-12 00:00:00-05:00,5.333797797131459,5.360982894897461,5.317486116244854,5.360982894897461,17500,0.0,0.0,0.0
2022-01-13 00:00:00-05:00,5.366420589399587,5.371857816835497,5.3283610343933105,5.3283610343933105,23100,0.0,0.0,0.0
2022-01-14 00:00:00-05:00,5.355546653050314,5.355546653050314,5.31748657952149,5.3283610343933105,23300,0.0,0.0,0.0
2022-01-18 00:00:00-05:00,5.3120481597583105,5.322922092605419,5.263114165640371,5.268550872802734,52900,0.0,0.0,0.0
2022-01-19 00:00:00-05:00,5.301173708388821,5.301173708388821,5.257676939955626,5.268550872802734,18500,0.0,0.0,0.0
2022-01-20 00:00:00-05:00,5.27942675189675,5.27942675189675,5.241367198855789,5.252241134643555,11200,0.0,0.0,0.0
2022-01-21 00:00:00-05:00,5.235931286041848,5.235931286041848,5.154374413809579,5.165248870849609,41500,0.0,0.0,0.0
2022-01-24 00:00:00-05:00,5.029320713422841,5.029320713422841,4.534544380255128,5.013009548187256,63400,0.0,0.0,0.0
2022-01-25 00:00:00-05:00,4.877081840861284,4.942327018714494,4.844458992673388,4.926015853881836,39700,0.0,0.0,0.0
2022-01-26 00:00:00-05:00,5.018446436908425,5.1054405311594975,4.95320125511208,4.969512939453125,24400,0.0,0.0,0.0
2022-01-27 00:00:00-05:00,5.034757309415001,5.056505699840276,4.882518057915553,4.991260528564453,19500,0.0,0.0,0.0
2022-01-28 00:00:00-05:00,4.93689027554456,4.985824293368574,4.93689027554456,4.974949836730957,17100,0.0,0.0,0.0
2022-01-31 00:00:00-05:00,4.980386054631908,5.0565056800842285,4.980386054631908,5.0565056800842285,20800,0.0,0.0,0.0
